record_id,batch_id,timestamp,heating_temperature,forming_pressure,spindle_speed,coolant_flow,vibration_amplitude,current_intensity,mold_temperature,feed_rate,lubricant_flow,clamp_force,equipment_id,operator_id
REC-004248,BATCH-20240301-025,2024-03-16 01:55:00,847.0,119.3,1511.0,25.9,2.77,45.6,178.2,304.0,15.2,80.1,EQ-A01,OP-005
REC-004249,BATCH-20240301-025,2024-03-16 02:00:00,852.7,116.8,1399.0,26.4,2.46,45.6,177.4,313.0,15.3,79.6,EQ-A02,OP-003
REC-004250,BATCH-20240301-025,2024-03-16 02:05:00,851.4,115.6,1519.0,26.8,2.59,45.3,179.0,311.0,16.0,79.1,EQ-A02,OP-005
REC-004251,BATCH-20240301-026,2024-03-16 02:10:00,851.8,120.6,1520.0,,2.84,45.8,183.6,289.0,14.2,84.1,EQ-B01,OP-004
REC-004252,BATCH-20240301-026,2024-03-16 02:15:00,855.7,118.0,1543.0,24.4,1.99,41.8,179.9,316.0,16.2,82.5,EQ-B02,OP-005
REC-004253,BATCH-20240301-026,2024-03-16 02:20:00,854.2,120.8,1558.0,22.6,2.8,43.3,177.3,307.0,15.7,78.8,EQ-A01,OP-001
REC-004254,BATCH-20240301-026,2024-03-16 02:25:00,853.2,121.4,1484.0,25.2,3.12,44.6,179.3,302.0,14.9,81.6,EQ-A01,OP-005
REC-004255,BATCH-20240301-026,2024-03-16 02:30:00,857.3,119.4,1457.0,27.4,2.54,42.4,185.6,311.0,16.3,82.9,EQ-A02,OP-003
REC-004256,BATCH-20240301-026,2024-03-16 02:35:00,863.2,117.4,1460.0,24.4,2.34,45.2,178.5,288.0,14.3,79.4,EQ-A02,OP-002
REC-004257,BATCH-20240301-026,2024-03-16 02:40:00,855.7,118.6,1540.0,23.4,1.54,44.8,178.2,291.0,14.2,78.6,EQ-A02,OP-004
REC-004258,BATCH-20240301-026,2024-03-16 02:45:00,845.1,117.8,1432.0,22.4,1.84,48.7,179.8,315.0,14.9,79.7,EQ-B01,OP-002
REC-004259,BATCH-20240301-026,2024-03-16 02:50:00,851.5,121.6,1438.0,24.5,,42.1,183.9,311.0,13.3,78.2,EQ-B01,OP-003
REC-004260,BATCH-20240301-026,2024-03-16 02:55:00,850.5,122.1,1576.0,24.2,3.2,44.9,179.3,306.0,15.2,80.5,EQ-B01,OP-001
REC-004261,BATCH-20240301-027,2024-03-16 03:00:00,860.0,120.6,1451.0,24.0,2.94,46.0,175.3,284.0,15.0,81.2,EQ-B01,OP-003
REC-004262,BATCH-20240301-027,2024-03-16 03:05:00,846.6,115.8,1444.0,27.0,2.65,46.5,183.5,294.0,14.7,79.7,EQ-A01,OP-004
REC-004263,BATCH-20240301-027,2024-03-16 03:10:00,852.1,122.7,1593.0,26.0,,47.9,179.4,312.0,15.5,81.2,EQ-A02,OP-003
REC-004264,BATCH-20240301-027,2024-03-16 03:15:00,848.9,116.5,1517.0,25.4,2.33,44.9,177.4,291.0,14.6,77.3,EQ-B02,OP-004
REC-004265,BATCH-20240301-027,2024-03-16 03:20:00,847.1,121.8,1573.0,27.5,2.38,46.8,181.0,298.0,15.3,82.2,EQ-B02,OP-001
REC-004266,BATCH-20240301-027,2024-03-16 03:25:00,847.5,118.7,1480.0,24.2,2.86,43.9,178.2,303.0,15.2,79.2,EQ-B01,OP-005
REC-004267,BATCH-20240301-027,2024-03-16 03:30:00,858.4,118.4,1491.0,22.7,2.41,43.0,177.3,280.0,14.3,79.8,EQ-A01,OP-005
REC-004268,BATCH-20240301-027,2024-03-16 03:35:00,848.8,119.0,1484.0,24.4,2.49,44.8,180.8,298.0,14.7,81.6,EQ-A01,OP-004
REC-004269,BATCH-20240301-027,2024-03-16 03:40:00,853.0,119.9,1560.0,25.1,2.45,44.9,180.5,291.0,13.5,80.6,EQ-A01,OP-003
REC-004270,BATCH-20240301-027,2024-03-16 03:45:00,854.2,117.5,1554.0,23.0,2.33,47.6,181.1,297.0,15.2,82.4,EQ-A01,OP-002
REC-004271,BATCH-20240301-028,2024-03-16 03:50:00,842.8,123.3,1475.0,25.9,2.32,47.5,179.9,287.0,15.4,82.6,EQ-B02,OP-004
REC-004272,BATCH-20240301-028,2024-03-16 03:55:00,855.9,120.2,1541.0,24.5,2.68,45.5,171.3,290.0,15.2,80.3,EQ-A02,OP-005
REC-004273,BATCH-20240301-028,2024-03-16 04:00:00,849.9,120.2,1560.0,25.4,1.8,47.9,174.3,310.0,13.7,82.8,EQ-B02,OP-003
REC-004274,BATCH-20240301-028,2024-03-16 04:05:00,848.6,121.0,1401.0,25.9,2.62,45.9,182.8,302.0,14.8,78.4,EQ-B01,OP-001
REC-004275,BATCH-20240301-028,2024-03-16 04:10:00,847.8,123.0,1458.0,22.8,2.2,45.9,179.1,306.0,13.4,74.0,EQ-B01,OP-001
REC-004276,BATCH-20240301-028,2024-03-16 04:15:00,851.3,122.5,1414.0,25.6,2.86,45.0,182.7,302.0,14.8,81.6,EQ-A02,OP-001
REC-004277,BATCH-20240301-028,2024-03-16 04:20:00,859.6,118.6,1496.0,23.8,2.55,44.8,183.5,314.0,15.6,82.1,EQ-B01,OP-002
REC-004278,BATCH-20240301-028,2024-03-16 04:25:00,846.5,117.6,1522.0,25.0,3.1,42.1,181.9,306.0,14.4,78.1,EQ-A01,OP-003
REC-004279,BATCH-20240301-028,2024-03-16 04:30:00,848.3,115.9,1573.0,28.2,2.4,44.0,176.1,289.0,14.5,82.4,EQ-B02,OP-001
REC-004280,BATCH-20240301-028,2024-03-16 04:35:00,866.0,118.2,1455.0,23.6,2.64,45.5,180.3,296.0,16.1,81.5,EQ-B02,OP-002
REC-004281,BATCH-20240301-029,2024-03-16 04:40:00,853.6,120.9,1491.0,24.1,2.66,45.6,181.7,284.0,15.3,79.4,EQ-A02,OP-001
REC-004282,BATCH-20240301-029,2024-03-16 04:45:00,845.6,121.8,1509.0,27.8,2.65,44.6,179.7,288.0,16.0,80.6,EQ-B01,OP-005
REC-004283,BATCH-20240301-029,2024-03-16 04:50:00,851.7,117.3,1539.0,23.9,2.33,45.2,178.3,292.0,15.0,82.0,EQ-A01,OP-001
REC-004284,BATCH-20240301-029,2024-03-16 04:55:00,854.5,121.8,1524.0,24.4,2.84,42.4,181.3,308.0,14.9,78.6,EQ-B01,OP-002
REC-004285,BATCH-20240301-029,2024-03-16 05:00:00,849.8,118.1,1526.0,26.1,2.63,45.6,182.3,309.0,14.4,76.9,EQ-B01,OP-002
REC-004286,BATCH-20240301-029,2024-03-16 05:05:00,851.4,122.3,1421.0,,2.84,44.8,184.6,313.0,14.9,79.3,EQ-B02,OP-003
REC-004287,BATCH-20240301-029,2024-03-16 05:10:00,848.3,120.3,1441.0,23.4,1.82,45.0,186.1,280.0,14.9,79.6,EQ-B02,OP-004
REC-004288,BATCH-20240301-029,2024-03-16 05:15:00,849.2,123.1,1456.0,22.7,2.34,44.0,173.3,302.0,14.1,79.8,EQ-B02,OP-003
REC-004289,BATCH-20240301-029,2024-03-16 05:20:00,848.2,117.3,1545.0,24.7,2.52,45.9,180.9,301.0,14.3,77.8,EQ-B01,OP-003
REC-004290,BATCH-20240301-029,2024-03-16 05:25:00,850.8,117.6,1540.0,24.8,2.69,43.5,176.6,317.0,14.9,81.8,EQ-B02,OP-003
REC-004291,BATCH-20240301-030,2024-03-16 05:30:00,842.9,119.3,1565.0,23.1,,45.3,177.5,304.0,15.9,78.3,EQ-B02,OP-003
REC-004292,BATCH-20240301-030,2024-03-16 05:35:00,846.6,120.6,1523.0,24.8,2.62,46.3,180.5,293.0,15.0,83.5,EQ-A02,OP-005
REC-004293,BATCH-20240301-030,2024-03-16 05:40:00,851.7,123.1,1474.0,25.3,,47.2,183.7,289.0,15.9,83.4,EQ-A02,OP-002
REC-004294,BATCH-20240301-030,2024-03-16 05:45:00,847.1,117.8,1499.0,25.2,2.39,43.2,184.4,291.0,14.6,80.2,EQ-B02,OP-004
REC-004295,BATCH-20240301-030,2024-03-16 05:50:00,842.6,116.1,1478.0,26.0,2.56,41.9,184.2,308.0,15.2,80.3,EQ-A02,OP-004
REC-004296,BATCH-20240301-030,2024-03-16 05:55:00,853.4,125.8,1544.0,25.4,2.13,45.2,182.3,299.0,14.6,81.1,EQ-A01,OP-004
REC-004297,BATCH-20240301-030,2024-03-16 06:00:00,845.1,122.2,1478.0,22.5,2.36,44.9,181.7,304.0,14.0,80.2,EQ-B01,OP-002
REC-004298,BATCH-20240301-030,2024-03-16 06:05:00,847.3,119.1,1450.0,24.9,,47.8,177.0,301.0,14.7,80.3,EQ-B02,OP-002
REC-004299,BATCH-20240301-030,2024-03-16 06:10:00,854.6,119.7,1464.0,26.4,2.13,45.3,175.5,290.0,15.6,78.6,EQ-A02,OP-003
REC-004300,BATCH-20240301-030,2024-03-16 06:15:00,840.6,118.2,1459.0,23.5,2.67,42.7,178.2,301.0,14.7,79.2,EQ-B02,OP-004
REC-004301,BATCH-20240301-031,2024-03-16 06:20:00,846.4,117.0,1468.0,25.8,2.37,45.3,183.4,306.0,14.0,80.9,EQ-B02,OP-003
REC-004302,BATCH-20240301-031,2024-03-16 06:25:00,855.2,118.5,1421.0,24.5,2.56,45.9,178.4,280.0,14.0,80.7,EQ-A01,OP-004
REC-004303,BATCH-20240301-031,2024-03-16 06:30:00,860.0,119.9,1566.0,,2.31,41.5,181.1,291.0,15.5,79.0,EQ-B01,OP-001
REC-004304,BATCH-20240301-031,2024-03-16 06:35:00,860.1,124.5,1385.0,25.7,2.28,46.0,176.0,314.0,15.8,77.2,EQ-B01,OP-005
REC-004305,BATCH-20240301-031,2024-03-16 06:40:00,849.1,120.4,1536.0,25.0,2.74,44.9,181.8,286.0,15.0,82.3,EQ-A01,OP-001
REC-004306,BATCH-20240301-031,2024-03-16 06:45:00,857.1,120.4,1495.0,26.6,2.47,46.7,179.7,300.0,14.1,77.5,EQ-A01,OP-001
REC-004307,BATCH-20240301-031,2024-03-16 06:50:00,854.9,124.3,1505.0,24.8,2.81,45.5,172.8,310.0,13.9,80.0,EQ-B02,OP-004
REC-004308,BATCH-20240301-031,2024-03-16 06:55:00,847.8,118.4,1502.0,26.1,2.51,47.1,184.6,315.0,15.0,79.0,EQ-A02,OP-002
REC-004309,BATCH-20240301-031,2024-03-16 07:00:00,849.8,122.8,1553.0,21.9,2.59,41.4,179.9,295.0,14.3,81.7,EQ-B01,OP-004
REC-004310,BATCH-20240301-031,2024-03-16 07:05:00,846.8,120.0,1453.0,25.1,2.79,43.7,181.9,301.0,15.0,79.3,EQ-B01,OP-004
REC-004311,BATCH-20240301-032,2024-03-16 07:10:00,853.9,121.7,1493.0,25.2,2.72,45.8,179.1,312.0,15.7,84.2,EQ-B01,OP-002
REC-004312,BATCH-20240301-032,2024-03-16 07:15:00,842.2,121.8,1558.0,26.2,2.42,43.0,184.6,295.0,14.8,84.1,EQ-A02,OP-001
REC-004313,BATCH-20240301-032,2024-03-16 07:20:00,843.6,122.0,1462.0,24.1,2.55,46.0,182.9,311.0,14.4,77.7,EQ-B01,OP-002
REC-004314,BATCH-20240301-032,2024-03-16 07:25:00,848.3,120.9,1490.0,20.6,1.95,44.6,182.6,291.0,15.6,77.0,EQ-B01,OP-002
REC-004315,BATCH-20240301-032,2024-03-16 07:30:00,851.3,120.7,1523.0,23.8,2.04,46.1,175.4,292.0,16.1,80.3,EQ-B02,OP-005
REC-004316,BATCH-20240301-032,2024-03-16 07:35:00,851.8,121.6,1529.0,,2.23,49.0,179.1,303.0,15.4,78.9,EQ-A02,OP-003
REC-004317,BATCH-20240301-032,2024-03-16 07:40:00,847.9,123.7,1463.0,25.5,2.77,44.7,179.7,310.0,14.9,75.8,EQ-A02,OP-003
REC-004318,BATCH-20240301-032,2024-03-16 07:45:00,857.5,117.6,1511.0,23.4,2.35,44.3,180.5,291.0,16.6,80.0,EQ-A02,OP-005
REC-004319,BATCH-20240301-032,2024-03-16 07:50:00,854.4,120.0,1550.0,22.5,2.29,44.2,178.4,305.0,15.5,79.9,EQ-B01,OP-001
REC-004320,BATCH-20240301-032,2024-03-16 07:55:00,849.8,126.1,1516.0,,2.73,45.8,183.5,306.0,14.3,81.8,EQ-B01,OP-003
REC-004321,BATCH-20240301-033,2024-03-16 08:00:00,850.5,122.6,1577.0,24.9,2.76,46.6,180.5,320.0,15.8,78.8,EQ-B02,OP-003
REC-004322,BATCH-20240301-033,2024-03-16 08:05:00,851.3,122.2,1596.0,25.7,2.59,46.9,179.3,290.0,15.6,79.2,EQ-A01,OP-001
REC-004323,BATCH-20240301-033,2024-03-16 08:10:00,863.6,120.6,1535.0,24.2,2.88,45.0,179.6,299.0,14.0,79.5,EQ-B02,OP-003
REC-004324,BATCH-20240301-033,2024-03-16 08:15:00,852.7,116.1,1551.0,24.7,2.57,41.6,180.7,290.0,14.7,76.9,EQ-B02,OP-005
REC-004325,BATCH-20240301-033,2024-03-16 08:20:00,845.6,119.6,1486.0,26.1,1.94,44.9,179.7,295.0,14.3,82.2,EQ-B02,OP-004
REC-004326,BATCH-20240301-033,2024-03-16 08:25:00,860.2,115.7,1454.0,23.8,2.42,46.9,181.6,298.0,15.0,79.4,EQ-A02,OP-002
REC-004327,BATCH-20240301-033,2024-03-16 08:30:00,853.7,122.2,1530.0,22.4,2.5,44.7,183.0,302.0,15.4,79.0,EQ-A02,OP-004
REC-004328,BATCH-20240301-033,2024-03-16 08:35:00,854.7,123.1,1419.0,23.4,2.73,44.7,183.1,302.0,15.6,78.5,EQ-B02,OP-002
REC-004329,BATCH-20240301-033,2024-03-16 08:40:00,851.7,120.9,1466.0,26.2,1.93,45.3,176.1,290.0,15.8,77.8,EQ-B01,OP-001
REC-004330,BATCH-20240301-033,2024-03-16 08:45:00,844.3,121.5,1444.0,26.2,2.69,43.8,182.9,281.0,15.4,77.5,EQ-A01,OP-005
REC-004331,BATCH-20240301-034,2024-03-16 08:50:00,847.4,118.9,1564.0,24.4,2.48,44.3,177.1,290.0,15.2,79.9,EQ-A01,OP-003
REC-004332,BATCH-20240301-034,2024-03-16 08:55:00,853.8,119.4,1490.0,25.9,2.39,42.8,182.5,293.0,15.1,78.7,EQ-A01,OP-004
REC-004333,BATCH-20240301-034,2024-03-16 09:00:00,845.1,115.3,1517.0,20.9,2.89,46.5,177.3,316.0,16.6,79.5,EQ-A02,OP-003
REC-004334,BATCH-20240301-034,2024-03-16 09:05:00,852.1,120.3,1576.0,23.3,2.43,46.4,182.4,300.0,16.1,80.5,EQ-A02,OP-003
REC-004335,BATCH-20240301-034,2024-03-16 09:10:00,850.6,121.7,1497.0,25.1,2.26,49.4,178.6,307.0,16.5,77.3,EQ-A02,OP-003
REC-004336,BATCH-20240301-034,2024-03-16 09:15:00,853.1,120.1,1590.0,,2.27,44.9,178.5,295.0,16.6,80.3,EQ-A01,OP-005
REC-004337,BATCH-20240301-034,2024-03-16 09:20:00,846.1,119.0,1520.0,25.4,2.33,42.6,179.8,299.0,14.5,82.6,EQ-B02,OP-004
REC-004338,BATCH-20240301-034,2024-03-16 09:25:00,852.9,120.3,1482.0,27.1,2.15,44.3,178.6,303.0,15.5,77.3,EQ-A01,OP-004
REC-004339,BATCH-20240301-034,2024-03-16 09:30:00,846.6,121.1,1467.0,24.5,2.55,43.5,180.8,306.0,15.0,82.9,EQ-B01,OP-003
REC-004340,BATCH-20240301-034,2024-03-16 09:35:00,853.6,119.9,1484.0,27.1,2.3,44.6,178.8,304.0,16.8,80.5,EQ-B01,OP-003
REC-004341,BATCH-20240301-035,2024-03-16 09:40:00,848.4,120.5,1434.0,24.8,3.01,46.0,183.7,310.0,14.4,83.8,EQ-A02,OP-005
REC-004342,BATCH-20240301-035,2024-03-16 09:45:00,841.1,120.8,1397.0,22.9,2.78,44.0,183.7,278.0,14.9,77.6,EQ-B02,OP-005
REC-004343,BATCH-20240301-035,2024-03-16 09:50:00,848.4,123.9,1590.0,25.6,2.02,43.2,180.5,292.0,15.5,83.4,EQ-A01,OP-001
REC-004344,BATCH-20240301-035,2024-03-16 09:55:00,845.1,117.8,1441.0,24.7,2.52,45.0,182.7,304.0,15.0,80.1,EQ-B01,OP-002
REC-004345,BATCH-20240301-035,2024-03-16 10:00:00,850.4,119.9,1466.0,23.6,2.54,44.3,181.6,301.0,15.0,82.0,EQ-B02,OP-005
REC-004346,BATCH-20240301-035,2024-03-16 10:05:00,843.0,124.4,1391.0,26.7,2.56,44.2,175.6,294.0,14.9,80.4,EQ-B02,OP-005
REC-004347,BATCH-20240301-035,2024-03-16 10:10:00,857.2,120.2,1516.0,25.4,2.4,44.7,179.7,306.0,14.3,79.0,EQ-A02,OP-005
REC-004348,BATCH-20240301-035,2024-03-16 10:15:00,851.8,117.3,1506.0,24.3,2.65,47.1,178.4,308.0,15.2,79.2,EQ-B01,OP-004
REC-004349,BATCH-20240301-035,2024-03-16 10:20:00,850.0,123.2,1491.0,26.6,2.46,42.9,179.6,285.0,14.7,79.3,EQ-B02,OP-001
REC-004350,BATCH-20240301-035,2024-03-16 10:25:00,859.1,124.0,1504.0,26.5,2.38,42.9,181.6,304.0,14.2,78.2,EQ-A02,OP-003
REC-004351,BATCH-20240301-036,2024-03-16 10:30:00,854.7,115.8,1528.0,24.6,,46.5,177.4,289.0,16.2,79.9,EQ-A01,OP-005
REC-004352,BATCH-20240301-036,2024-03-16 10:35:00,851.6,122.3,1452.0,26.1,2.69,47.2,184.4,301.0,15.6,80.1,EQ-B01,OP-002
REC-004353,BATCH-20240301-036,2024-03-16 10:40:00,850.7,117.2,1489.0,22.8,2.46,47.0,182.3,301.0,14.8,78.9,EQ-A02,OP-005
REC-004354,BATCH-20240301-036,2024-03-16 10:45:00,845.4,122.0,1423.0,23.1,2.77,45.3,180.1,302.0,16.6,80.1,EQ-A02,OP-005
REC-004355,BATCH-20240301-036,2024-03-16 10:50:00,851.5,125.1,1497.0,27.1,1.87,43.3,178.0,306.0,16.4,78.8,EQ-A01,OP-005
REC-004356,BATCH-20240301-036,2024-03-16 10:55:00,854.9,125.6,1578.0,24.5,2.76,45.5,178.0,304.0,14.6,80.2,EQ-A02,OP-005
REC-004357,BATCH-20240301-036,2024-03-16 11:00:00,843.1,115.6,1486.0,25.4,2.16,45.8,180.1,307.0,15.8,82.7,EQ-A01,OP-005
REC-004358,BATCH-20240301-036,2024-03-16 11:05:00,853.0,119.3,1509.0,27.8,2.8,45.1,179.5,294.0,14.1,83.4,EQ-A02,OP-001
REC-004359,BATCH-20240301-036,2024-03-16 11:10:00,852.4,116.8,1494.0,,2.37,43.8,181.1,307.0,14.6,78.8,EQ-A02,OP-002
REC-004360,BATCH-20240301-036,2024-03-16 11:15:00,852.3,117.2,1473.0,24.9,,44.4,181.7,312.0,14.6,86.4,EQ-A01,OP-005
REC-004361,BATCH-20240301-037,2024-03-16 11:20:00,857.1,120.7,1491.0,24.3,3.0,45.3,175.7,283.0,15.1,80.3,EQ-A01,OP-001
REC-004362,BATCH-20240301-037,2024-03-16 11:25:00,845.4,116.2,1402.0,24.1,2.39,46.0,179.6,311.0,15.5,81.0,EQ-B02,OP-004
REC-004363,BATCH-20240301-037,2024-03-16 11:30:00,854.9,116.5,1473.0,27.9,1.93,44.6,181.4,281.0,14.4,84.0,EQ-B01,OP-002
REC-004364,BATCH-20240301-037,2024-03-16 11:35:00,850.9,118.6,1511.0,24.3,3.01,43.5,178.4,285.0,14.8,79.7,EQ-B01,OP-001
REC-004365,BATCH-20240301-037,2024-03-16 11:40:00,856.0,117.5,1524.0,25.1,1.93,43.9,177.7,317.0,15.4,80.3,EQ-B01,OP-003
REC-004366,BATCH-20240301-037,2024-03-16 11:45:00,828.5,115.2,1536.0,25.9,2.28,45.0,179.9,302.0,14.7,81.6,EQ-A01,OP-005
REC-004367,BATCH-20240301-037,2024-03-16 11:50:00,855.5,117.6,1440.0,24.0,,45.5,182.4,310.0,15.3,80.5,EQ-B02,OP-003
REC-004368,BATCH-20240301-037,2024-03-16 11:55:00,858.2,120.0,1530.0,25.4,2.45,44.8,184.0,299.0,14.7,78.5,EQ-A02,OP-002
REC-004369,BATCH-20240301-037,2024-03-16 12:00:00,852.1,118.7,1517.0,25.2,2.37,42.9,176.9,291.0,14.2,80.9,EQ-B01,OP-001
REC-004370,BATCH-20240301-037,2024-03-16 12:05:00,860.6,118.7,1481.0,,2.76,45.6,180.0,288.0,14.2,80.4,EQ-A01,OP-004
REC-004371,BATCH-20240301-038,2024-03-16 12:10:00,851.1,120.0,1533.0,23.5,2.59,45.4,177.1,294.0,15.6,77.7,EQ-A02,OP-001
REC-004372,BATCH-20240301-038,2024-03-16 12:15:00,862.3,121.4,1497.0,24.7,2.74,44.4,178.9,315.0,14.6,80.3,EQ-B01,OP-005
REC-004373,BATCH-20240301-038,2024-03-16 12:20:00,846.2,120.6,1529.0,27.0,2.22,42.8,179.2,294.0,15.0,81.0,EQ-B01,OP-001
REC-004374,BATCH-20240301-038,2024-03-16 12:25:00,861.3,118.9,1389.0,24.7,,43.5,180.7,301.0,15.2,81.6,EQ-B02,OP-004
REC-004375,BATCH-20240301-038,2024-03-16 12:30:00,849.6,121.4,1410.0,23.8,2.4,43.5,180.0,297.0,14.6,81.8,EQ-A01,OP-004
REC-004376,BATCH-20240301-038,2024-03-16 12:35:00,850.4,117.3,1470.0,25.9,2.56,46.8,182.5,296.0,16.1,83.0,EQ-A01,OP-001
REC-004377,BATCH-20240301-038,2024-03-16 12:40:00,841.1,120.1,1473.0,24.7,2.26,43.6,182.7,288.0,15.1,77.3,EQ-A02,OP-003
REC-004378,BATCH-20240301-038,2024-03-16 12:45:00,856.3,120.1,1537.0,,2.42,45.1,184.5,291.0,13.0,78.4,EQ-B01,OP-001
REC-004379,BATCH-20240301-038,2024-03-16 12:50:00,844.0,122.4,1491.0,26.0,2.51,45.0,180.5,315.0,15.1,82.2,EQ-B01,OP-005
REC-004380,BATCH-20240301-038,2024-03-16 12:55:00,855.2,119.6,1496.0,24.5,2.88,43.6,177.8,297.0,14.1,78.8,EQ-A01,OP-003
REC-004381,BATCH-20240301-039,2024-03-16 13:00:00,855.7,121.6,1479.0,26.0,3.12,45.5,184.3,309.0,14.8,80.4,EQ-B02,OP-004
REC-004382,BATCH-20240301-039,2024-03-16 13:05:00,852.6,118.1,1370.0,24.0,1.85,43.9,174.9,309.0,14.1,81.1,EQ-A02,OP-004
REC-004383,BATCH-20240301-039,2024-03-16 13:10:00,853.8,121.8,1407.0,26.3,2.63,46.2,185.5,308.0,14.1,81.3,EQ-B02,OP-002
REC-004384,BATCH-20240301-039,2024-03-16 13:15:00,842.5,119.8,1475.0,25.0,2.05,42.9,178.7,298.0,14.7,82.9,EQ-A01,OP-005
REC-004385,BATCH-20240301-039,2024-03-16 13:20:00,852.1,121.0,1481.0,23.3,2.5,47.7,180.7,311.0,16.0,81.1,EQ-A01,OP-004
REC-004386,BATCH-20240301-039,2024-03-16 13:25:00,851.1,117.5,1490.0,24.6,2.6,42.9,178.4,304.0,14.4,78.2,EQ-B02,OP-005
REC-004387,BATCH-20240301-039,2024-03-16 13:30:00,846.0,119.3,1381.0,24.1,,45.5,181.3,282.0,14.7,79.8,EQ-B02,OP-002
REC-004388,BATCH-20240301-039,2024-03-16 13:35:00,852.3,122.8,1548.0,24.3,2.33,47.1,178.9,289.0,14.8,82.7,EQ-B02,OP-004
REC-004389,BATCH-20240301-039,2024-03-16 13:40:00,845.5,118.9,1457.0,,2.59,46.4,184.7,285.0,14.4,79.1,EQ-A02,OP-001
REC-004390,BATCH-20240301-039,2024-03-16 13:45:00,850.3,121.3,1475.0,24.2,2.79,45.8,180.9,279.0,16.0,80.4,EQ-B01,OP-004
REC-004391,BATCH-20240301-040,2024-03-16 13:50:00,849.2,118.0,1468.0,23.9,1.9,43.8,175.2,299.0,14.1,81.5,EQ-A02,OP-004
REC-004392,BATCH-20240301-040,2024-03-16 13:55:00,841.7,123.0,1542.0,,2.47,43.7,181.7,318.0,15.9,78.6,EQ-A01,OP-005
REC-004393,BATCH-20240301-040,2024-03-16 14:00:00,850.6,123.8,1526.0,26.2,2.7,45.1,179.8,288.0,14.4,78.2,EQ-A01,OP-004
REC-004394,BATCH-20240301-040,2024-03-16 14:05:00,848.2,120.2,1495.0,25.3,2.7,44.4,182.2,311.0,15.3,78.9,EQ-A01,OP-004
REC-004395,BATCH-20240301-040,2024-03-16 14:10:00,854.7,121.2,1531.0,26.8,2.71,47.4,179.6,296.0,15.9,78.0,EQ-A01,OP-002
REC-004396,BATCH-20240301-040,2024-03-16 14:15:00,859.4,123.3,1504.0,26.4,2.7,43.1,177.6,303.0,15.1,82.6,EQ-A02,OP-001
REC-004397,BATCH-20240301-040,2024-03-16 14:20:00,851.5,116.8,1473.0,25.9,1.95,42.9,178.9,309.0,14.8,80.9,EQ-A02,OP-003
REC-004398,BATCH-20240301-040,2024-03-16 14:25:00,850.0,119.6,1467.0,26.0,2.12,44.6,183.4,292.0,13.8,75.8,EQ-B02,OP-002
REC-004399,BATCH-20240301-040,2024-03-16 14:30:00,853.3,121.8,1483.0,23.5,2.46,46.8,176.2,311.0,13.6,77.7,EQ-A02,OP-005
REC-004400,BATCH-20240301-040,2024-03-16 14:35:00,850.5,122.4,1574.0,26.2,2.97,45.3,178.1,312.0,16.1,81.9,EQ-A01,OP-004
REC-004401,BATCH-20240301-041,2024-03-16 14:40:00,853.1,123.5,1517.0,25.0,2.72,45.7,182.7,299.0,15.7,81.7,EQ-B01,OP-003
REC-004402,BATCH-20240301-041,2024-03-16 14:45:00,851.1,118.1,1562.0,23.5,2.21,45.3,172.5,315.0,15.0,83.1,EQ-B01,OP-003
REC-004403,BATCH-20240301-041,2024-03-16 14:50:00,859.0,119.6,1567.0,23.7,2.63,44.3,182.1,309.0,14.9,81.1,EQ-A01,OP-003
REC-004404,BATCH-20240301-041,2024-03-16 14:55:00,854.7,120.5,1627.0,24.8,3.0,46.7,174.4,315.0,15.9,80.2,EQ-A01,OP-005
REC-004405,BATCH-20240301-041,2024-03-16 15:00:00,851.8,121.2,1569.0,24.5,2.98,43.4,174.7,306.0,16.0,79.6,EQ-B01,OP-004
REC-004406,BATCH-20240301-041,2024-03-16 15:05:00,838.7,116.3,1522.0,25.0,2.89,45.1,177.8,303.0,15.8,82.7,EQ-A01,OP-001
REC-004407,BATCH-20240301-041,2024-03-16 15:10:00,849.4,120.2,1539.0,24.1,2.72,44.7,179.8,300.0,15.1,83.8,EQ-B01,OP-004
REC-004408,BATCH-20240301-041,2024-03-16 15:15:00,847.7,119.0,1572.0,25.5,2.73,43.5,180.7,308.0,14.5,81.3,EQ-A02,OP-002
REC-004409,BATCH-20240301-041,2024-03-16 15:20:00,849.0,118.4,1551.0,26.4,2.54,45.7,184.0,296.0,15.3,79.2,EQ-B02,OP-002
REC-004410,BATCH-20240301-041,2024-03-16 15:25:00,844.9,119.0,1444.0,25.5,2.27,42.9,182.2,307.0,14.7,81.4,EQ-B01,OP-003
REC-004411,BATCH-20240301-042,2024-03-16 15:30:00,846.0,119.1,1520.0,,2.39,44.1,182.9,306.0,15.1,82.4,EQ-A02,OP-002
REC-004412,BATCH-20240301-042,2024-03-16 15:35:00,859.7,120.9,1471.0,25.6,2.25,46.9,177.9,298.0,14.3,80.4,EQ-A02,OP-001
REC-004413,BATCH-20240301-042,2024-03-16 15:40:00,851.1,121.9,1506.0,25.1,2.33,44.6,175.8,314.0,14.9,83.3,EQ-B02,OP-005
REC-004414,BATCH-20240301-042,2024-03-16 15:45:00,849.4,115.2,1477.0,25.0,2.52,46.0,180.5,297.0,14.3,79.2,EQ-B01,OP-001
REC-004415,BATCH-20240301-042,2024-03-16 15:50:00,853.0,122.1,1466.0,26.2,2.67,43.7,180.7,304.0,14.1,77.3,EQ-B01,OP-005
